store_name,location,rating
عبدالصمد القرشي,G6Q7+HQ4، نجران 66251، المملكة العربية السعودية,4.0
Abdul Samad Al Qurashi,"حي, طريق الملك عبدالعزيز، الخالدية، نجران 66261، المملكة العربية السعودية",5.0
Abdul Samad Al Qurashi,شارع الملك فيصل مجمع الوطنية سنتر، حفر الباطن المملكة العربية السعودية,4.0
عبدالصمد القرشي للعطور ، الخفجي القديم,CF6M+677، الملك فهد، الخفجي 39255، المملكة العربية السعودية,4.2
عبد الصمد القرشي للبخور,CFGQ+7F9، حي الجوهرة، الخفجي 39254، المملكة العربية السعودية,1.0
Abdul Samad Al Qurashi,بوابة 4، طريق الملك عبد العزيز حى الجوهره، عرعر المملكة العربية السعودية,3.8
القرشي للعود,الحميدية، القريات 77453، المملكة العربية السعودية,5.0
Abdul Samad Al Qurashi,مسجد الهادي، المنطقة المركزية، الطائف 26522، المملكة العربية السعودية,5.0
مصنع راشد القرشي لإنتاج دهن وماء الورد الطائفي,شارع الأمير نايف، الطائف 26792، المملكة العربية السعودية,4.4
ابراهيم القرشي,حي الجال، الطائف 26523، المملكة العربية السعودية,4.1
